zip,county,cong_dist
19127,Philadelphia,PA-42
19128,Philadelphia,PA-42
19129,Philadelphia,PA-42
19130,Philadelphia,PA-42
19131,Philadelphia,PA-42
19132,Philadelphia,PA-42
19133,Philadelphia,PA-42
19134,Philadelphia,PA-42
19135,Philadelphia,PA-42
19136,Philadelphia,PA-42
19137,Philadelphia,PA-42
19138,Philadelphia,PA-42
19139,Philadelphia,PA-42
19140,Philadelphia,PA-42
19141,Philadelphia,PA-42
19142,Philadelphia,PA-42
19143,Philadelphia,PA-42
19144,Philadelphia,PA-42
19145,Philadelphia,PA-42
19146,Philadelphia,PA-42
19147,Philadelphia,PA-42
19148,Philadelphia,PA-42
19149,Philadelphia,PA-42
19150,Philadelphia,PA-42
19151,Philadelphia,PA-42
19152,Philadelphia,PA-42
19153,Philadelphia,PA-42
19154,Philadelphia,PA-42
19301,Chester,PA-42
19310,Chester,PA-42
19311,Chester,PA-42
19312,Chester,PA-42
19316,Chester,PA-42
19317,Chester,PA-42
19319,Delaware,PA-42
19320,Chester,PA-42
19330,Chester,PA-42
19333,Chester,PA-42
19335,Chester,PA-42
19341,Chester,PA-42
19342,Delaware,PA-42
19343,Chester,PA-42
19344,Chester,PA-42
19345,Chester,PA-42
19348,Chester,PA-42
19350,Chester,PA-42
19352,Chester,PA-42
19355,Chester,PA-42
19358,Chester,PA-42
19362,Chester,PA-42
19363,Chester,PA-42
19365,Chester,PA-42
19367,Chester,PA-42
19369,Chester,
19372,Chester,PA-42
19373,Delaware,PA-42
19374,Chester,PA-42
19375,Chester,PA-42
19380,Chester,PA-42
19382,Chester,PA-42
19383,Chester,PA-42
19390,Chester,PA-42
19401,Montgomery,PA-42
19403,Montgomery,PA-42
19405,Montgomery,PA-42
19406,Montgomery,PA-42
19422,Montgomery,PA-42
19425,Chester,PA-42
19426,Montgomery,PA-42
19428,Montgomery,PA-42
19435,Montgomery,PA-42
19436,Montgomery,PA-42
19437,Montgomery,PA-42
19438,Montgomery,PA-42
19440,Montgomery,PA-42
19442,Chester,PA-42
19444,Montgomery,PA-42
19446,Montgomery,PA-42
19453,Montgomery,PA-42
19454,Montgomery,PA-42
19456,Montgomery,PA-42
19457,Chester,PA-42
19460,Chester,PA-42
19462,Montgomery,PA-42
19464,Montgomery,PA-42
19465,Chester,PA-42
19468,Montgomery,PA-42
19472,Montgomery,PA-42
19473,Montgomery,PA-42
19474,Montgomery,PA-42
19475,Chester,PA-42
19477,Montgomery,PA-42
19490,Montgomery,
19492,Montgomery,PA-42
19501,Lancaster,PA-42
19503,Berks,PA-42
19504,Berks,PA-42
19505,Berks,PA-42
19506,Berks,PA-42
19507,Berks,PA-42
19508,Berks,PA-42
19510,Berks,PA-42
19511,Berks,PA-42
19512,Berks,PA-42
19516,Berks,
19518,Berks,PA-42
19520,Chester,PA-42
19522,Berks,PA-42
19523,Berks,PA-42
19525,Montgomery,PA-42
19526,Berks,PA-42
19529,Berks,PA-42
19530,Berks,PA-42
19533,Berks,PA-42
19534,Berks,PA-42
19535,Berks,PA-42
19536,Berks,PA-42
19538,Berks,PA-42
19539,Berks,PA-42
19540,Berks,PA-42
19541,Berks,PA-42
19543,Berks,PA-42
19544,Berks,PA-42
19545,Berks,PA-42
19547,Berks,PA-42
19549,Schuylkill,PA-42
19550,Berks,PA-42
19551,Berks,PA-42
19554,Berks,PA-42
19555,Berks,PA-42
19559,Berks,PA-42
19560,Berks,PA-42
19562,Berks,PA-42
19564,Berks,PA-42
19565,Berks,PA-42
19567,Berks,PA-42
19601,Berks,PA-42
19602,Berks,PA-42
19604,Berks,PA-42
19605,Berks,PA-42
19606,Berks,PA-42
19607,Berks,PA-42
19608,Berks,PA-42
19609,Berks,PA-42
19610,Berks,PA-42
19611,Berks,PA-42
19701,New Castle,
19702,New Castle,
19703,New Castle,
19706,New Castle,
19707,New Castle,
19709,New Castle,
19710,New Castle,
19711,New Castle,
19713,New Castle,
19716,New Castle,
19717,New Castle,
19720,New Castle,
19730,New Castle,
19731,New Castle,
19732,New Castle,
19733,New Castle,
19734,New Castle,
19735,New Castle,
19736,New Castle,
19801,New Castle,
19802,New Castle,
19803,New Castle,
19804,New Castle,
19805,New Castle,
19806,New Castle,
19807,New Castle,
19808,New Castle,
19809,New Castle,
19810,New Castle,
19901,Kent,
19902,Kent,
19904,Kent,
19930,Sussex,
19931,Sussex,
19933,Sussex,
19934,Kent,
19936,Kent,
19938,Kent,
19939,Sussex,
19940,Sussex,
19941,Sussex,
19943,Kent,
19944,Sussex,
19945,Sussex,
19946,Kent,
19947,Sussex,
19950,Sussex,
19951,Sussex,
19952,Kent,
19953,Kent,
19954,Kent,
19955,Kent,
19956,Sussex,
19958,Sussex,
19960,Sussex,
19962,Kent,
19963,Sussex,
19964,Kent,
19966,Sussex,
19967,Sussex,
19968,Sussex,
19970,Sussex,
19971,Sussex,
19973,Sussex,
19975,Sussex,
19977,Kent,
19979,Kent,
19980,Kent,
20001,District of Columbia,
20002,District of Columbia,
20003,District of Columbia,
20004,District of Columbia,
20005,District of Columbia,
20006,District of Columbia,
20007,District of Columbia,
20008,District of Columbia,
20009,District of Columbia,
20010,District of Columbia,
20011,District of Columbia,
20012,District of Columbia,
20015,District of Columbia,
20016,District of Columbia,
20017,District of Columbia,
20018,District of Columbia,
20019,District of Columbia,
20020,District of Columbia,
20024,District of Columbia,
20032,District of Columbia,
20036,District of Columbia,
20037,District of Columbia,
20045,District of Columbia,
20052,District of Columbia,
20057,District of Columbia,
20059,District of Columbia,
20064,District of Columbia,
20105,Loudoun,VA-51
20106,Rappahannock,VA-51
20109,Prince William,VA-51
20110,Manassas,VA-51
20111,Prince William,VA-51
20112,Prince William,VA-51
20115,Fauquier,VA-51
20117,Loudoun,VA-51
20119,Fauquier,VA-51
20120,Fairfax,VA-51
20121,Fairfax,VA-51
20124,Fairfax,VA-51
20129,Loudoun,VA-51
20130,Clarke,VA-51
20132,Loudoun,VA-51
20135,Clarke,VA-51
20136,Prince William,VA-51
20137,Fauquier,VA-51
20141,Loudoun,VA-51
20143,Prince William,VA-51
20144,Fauquier,VA-51
20147,Loudoun,VA-51
20148,Loudoun,VA-51
20151,Fairfax,VA-51
20152,Loudoun,VA-51
20155,Prince William,VA-51
20158,Loudoun,VA-51
20164,Loudoun,VA-51
20165,Loudoun,VA-51
20166,Loudoun,VA-51
20169,Prince William,VA-51
20170,Fairfax,VA-51
20171,Fairfax,VA-51
20175,Loudoun,VA-51
20176,Loudoun,VA-51
20180,Loudoun,VA-51
20181,Prince William,VA-51
20184,Loudoun,VA-51
20186,Fauquier,VA-51
20187,Fauquier,VA-51
20190,Fairfax,VA-51
20191,Fairfax,VA-51
20194,Fairfax,VA-51
20197,Loudoun,VA-51
20198,Fauquier,VA-51
20204,District of Columbia,
20220,District of Columbia,
20230,District of Columbia,
20240,District of Columbia,
20245,District of Columbia,
20250,District of Columbia,
20260,District of Columbia,
20317,District of Columbia,
20319,District of Columbia,
20373,District of Columbia,
20388,District of Columbia,
20390,District of Columbia,
20408,District of Columbia,
20415,District of Columbia,
20418,District of Columbia,
20422,District of Columbia,
20427,District of Columbia,
20431,District of Columbia,
20510,District of Columbia,
20515,District of Columbia,
20520,District of Columbia,
20530,District of Columbia,
20535,District of Columbia,
20540,District of Columbia,
20542,District of Columbia,
20551,District of Columbia,
20560,District of Columbia,
20565,District of Columbia,
20566,District of Columbia,
20591,District of Columbia,
20601,Charles,MD-24
20602,Charles,MD-24
20603,Charles,MD-24
20606,St. Mary's,MD-24
20607,Prince George's,MD-24
20608,Prince George's,MD-24
20609,St. Mary's,MD-24
20611,Charles,MD-24
20612,Charles,MD-24
20613,Prince George's,MD-24
20615,Calvert,MD-24
20616,Charles,MD-24
20617,Charles,MD-24
20618,St. Mary's,MD-24
20619,St. Mary's,MD-24
20620,St. Mary's,MD-24
20621,St. Mary's,MD-24
20622,Charles,MD-24
20623,Prince George's,MD-24
20624,St. Mary's,MD-24
20625,Charles,MD-24
20626,St. Mary's,MD-24
20628,St. Mary's,MD-24
20629,Calvert,MD-24
20630,St. Mary's,MD-24
20632,Charles,MD-24
20634,St. Mary's,MD-24
20636,St. Mary's,MD-24
20637,Charles,MD-24
20639,Calvert,MD-24
20640,Charles,MD-24
20645,Charles,MD-24
20646,Charles,MD-24
20650,St. Mary's,MD-24
20653,St. Mary's,MD-24
20656,St. Mary's,
20657,Calvert,MD-24
20658,Charles,MD-24
20659,St. Mary's,MD-24
20660,St. Mary's,MD-24
20661,Charles,
20662,Charles,MD-24
20664,Charles,MD-24
20667,St. Mary's,MD-24
20670,St. Mary's,MD-24
20674,St. Mary's,MD-24
20675,Charles,MD-24
20676,Calvert,MD-24
20677,Charles,MD-24
20678,Calvert,MD-24
20680,St. Mary's,MD-24
20684,St. Mary's,MD-24
20685,Calvert,MD-24
20686,St. Mary's,MD-24
20687,St. Mary's,MD-24
20688,Calvert,MD-24
20689,Calvert,MD-24
20690,St. Mary's,MD-24
20692,St. Mary's,MD-24
20693,Charles,MD-24
20695,Charles,MD-24
20701,Howard,MD-24
20705,Prince George's,MD-24
20706,Prince George's,MD-24
20707,Prince George's,MD-24
20708,Prince George's,MD-24
20710,Prince George's,MD-24
20711,Anne Arundel,MD-24
20712,Prince George's,MD-24
20714,Anne Arundel,MD-24
20715,Prince George's,MD-24
20716,Prince George's,MD-24
20720,Prince George's,MD-24
20721,Prince George's,MD-24
20722,Prince George's,MD-24
20723,Howard,MD-24
20724,Anne Arundel,MD-24
20732,Calvert,MD-24
20733,Anne Arundel,MD-24
20735,Prince George's,MD-24
20736,Calvert,MD-24
20737,Prince George's,MD-24
20740,Prince George's,MD-24
20742,Prince George's,MD-24
20743,Prince George's,MD-24
20744,Prince George's,MD-24
20745,Prince George's,MD-24
20746,Prince George's,MD-24
20747,Prince George's,MD-24
20748,Prince George's,MD-24
20751,Anne Arundel,MD-24
20754,Calvert,MD-24
20755,Anne Arundel,MD-24
20758,Anne Arundel,MD-24
20759,Howard,MD-24
20762,Prince George's,MD-24
20763,Howard,MD-24
20764,Anne Arundel,MD-24
20765,Anne Arundel,MD-24
20769,Prince George's,MD-24
20770,Prince George's,MD-24
20771,Prince George's,
20772,Prince George's,MD-24
20774,Prince George's,MD-24
20776,Anne Arundel,MD-24
20777,Howard,MD-24
20778,Anne Arundel,MD-24
20779,Anne Arundel,MD-24
20781,Prince George's,MD-24
20782,Prince George's,MD-24
20783,Prince George's,MD-24
20784,Prince George's,MD-24
20785,Prince George's,MD-24
20794,Howard,MD-24
20812,Montgomery,MD-24
20814,Montgomery,MD-24
20815,Montgomery,MD-24
20816,Montgomery,MD-24
20817,Montgomery,MD-24
20818,Montgomery,MD-24
20832,Montgomery,MD-24
20833,Montgomery,MD-24
20837,Montgomery,MD-24
20838,Montgomery,MD-24
20839,Montgomery,MD-24
20841,Montgomery,MD-24
20842,Montgomery,MD-24
20850,Montgomery,MD-24
20851,Montgomery,MD-24
20852,Montgomery,MD-24
20853,Montgomery,MD-24
20854,Montgomery,MD-24
20855,Montgomery,MD-24
20860,Montgomery,MD-24
20861,Montgomery,MD-24
20862,Montgomery,MD-24
20866,Montgomery,MD-24
20868,Montgomery,MD-24
20871,Montgomery,MD-24
20872,Montgomery,MD-24
20874,Montgomery,MD-24
20876,Montgomery,MD-24
20877,Montgomery,MD-24
20878,Montgomery,MD-24
20879,Montgomery,MD-24
20880,Montgomery,MD-24
20882,Montgomery,MD-24
20886,Montgomery,MD-24
20889,Montgomery,
20892,Montgomery,
20894,Montgomery,
20895,Montgomery,MD-24
20896,Montgomery,MD-24
20899,Montgomery,MD-24
20901,Montgomery,MD-24
20902,Montgomery,MD-24
20903,Montgomery,MD-24
20904,Montgomery,MD-24
20905,Montgomery,MD-24
20906,Montgomery,MD-24
20910,Montgomery,MD-24
20912,Montgomery,MD-24
21001,Harford,MD-24
21005,Harford,MD-24
21009,Harford,MD-24
21010,Harford,MD-24
21012,Anne Arundel,MD-24
21013,Baltimore,MD-24
21014,Harford,MD-24
21015,Harford,MD-24
21017,Harford,MD-24
21023,Baltimore,
21028,Harford,MD-24
21029,Howard,MD-24
21030,Baltimore,MD-24
21031,Baltimore,MD-24
21032,Anne Arundel,MD-24
21034,Harford,MD-24
21035,Anne Arundel,MD-24
21036,Howard,MD-24
21037,Anne Arundel,MD-24
21040,Harford,MD-24
21042,Howard,MD-24
21043,Howard,MD-24
21044,Howard,MD-24
21045,Howard,MD-24
21046,Howard,MD-24
21047,Harford,MD-24
21048,Carroll,MD-24
21050,Harford,MD-24
21051,Baltimore,MD-24
21052,Baltimore,MD-24
21053,Baltimore,MD-24
21054,Anne Arundel,MD-24
21056,Anne Arundel,MD-24
21057,Baltimore,MD-24
21060,Anne Arundel,MD-24
21061,Anne Arundel,MD-24
21071,Baltimore,MD-24
21074,Carroll,MD-24
21075,Howard,MD-24
21076,Anne Arundel,MD-24
21077,Anne Arundel,MD-24
21078,Harford,MD-24
21082,Baltimore,MD-24
21084,Harford,MD-24
21085,Harford,MD-24
21087,Baltimore,MD-24
21090,Anne Arundel,MD-24
21093,Baltimore,MD-24
21102,Carroll,MD-24
21104,Howard,MD-24
21105,Baltimore,MD-24
21108,Anne Arundel,MD-24
21111,Baltimore,MD-24
21113,Anne Arundel,MD-24
21114,Anne Arundel,MD-24
21117,Baltimore,MD-24
21120,Baltimore,MD-24
21122,Anne Arundel,MD-24
21128,Baltimore,MD-24
21130,Harford,MD-24
21131,Baltimore,MD-24
21132,Harford,MD-24
21133,Baltimore,MD-24
21136,Baltimore,MD-24
21140,Anne Arundel,MD-24
21144,Anne Arundel,MD-24
21146,Anne Arundel,MD-24
21152,Baltimore,MD-24
21153,Baltimore,MD-24
21154,Harford,MD-24
21155,Baltimore,MD-24
21156,Baltimore,MD-24
21157,Carroll,MD-24
21158,Carroll,MD-24
21160,Harford,MD-24
21161,Harford,MD-24
21162,Baltimore,MD-24
21163,Baltimore,MD-24
21201,Baltimore,MD-24
21202,Baltimore,MD-24
21204,Baltimore,MD-24
21205,Baltimore,MD-24
21206,Baltimore,MD-24
21207,Baltimore,MD-24
21208,Baltimore,MD-24
21209,Baltimore,MD-24
21210,Baltimore,MD-24
21211,Baltimore,MD-24
21212,Baltimore,MD-24
21213,Baltimore,MD-24
21214,Baltimore,MD-24
21215,Baltimore,MD-24
21216,Baltimore,MD-24
21217,Baltimore,MD-24
21218,Baltimore,MD-24
21219,Baltimore,MD-24
21220,Baltimore,MD-24
21221,Baltimore,MD-24
21222,Baltimore,MD-24
21223,Baltimore,MD-24
21224,Baltimore,MD-24
21225,Anne Arundel,MD-24
21226,Baltimore,MD-24
21227,Baltimore,MD-24
21228,Baltimore,MD-24
21229,Baltimore,MD-24
21230,Baltimore,MD-24
21231,Baltimore,MD-24
21233,Baltimore,
21234,Baltimore,MD-24
21236,Baltimore,MD-24
21237,Baltimore,MD-24
21239,Baltimore,MD-24
21240,Anne Arundel,MD-24
21244,Baltimore,MD-24
21250,Baltimore,MD-24
21251,Baltimore,MD-24
21252,Baltimore,MD-24
21285,Baltimore,
21286,Baltimore,MD-24
21287,Baltimore,
21401,Anne Arundel,MD-24
21402,Anne Arundel,MD-24
21403,Anne Arundel,MD-24
21405,Anne Arundel,MD-24
21409,Anne Arundel,MD-24
21502,Allegany,MD-24
21520,Garrett,MD-24
21521,Garrett,MD-24
21523,Garrett,MD-24
21524,Allegany,MD-24
21529,Allegany,MD-24
21530,Allegany,MD-24
21531,Garrett,MD-24
21532,Allegany,MD-24
21536,Garrett,MD-24
21538,Garrett,MD-24
21539,Garrett,MD-24
21540,Allegany,MD-24
21541,Garrett,MD-24
21542,Allegany,MD-24
21543,Allegany,MD-24
21545,Allegany,MD-24
21550,Garrett,MD-24
21555,Allegany,MD-24
21557,Allegany,MD-24
21560,Allegany,
21561,Garrett,MD-24
21562,Allegany,MD-24
21601,Talbot,MD-24
21607,Queen Anne's,MD-24
21610,Kent,MD-24
21612,Talbot,MD-24
21613,Dorchester,MD-24
21617,Queen Anne's,MD-24
21619,Queen Anne's,MD-24
21620,Kent,MD-24
21622,Dorchester,MD-24
21623,Queen Anne's,MD-24
21624,Talbot,MD-24
21625,Talbot,MD-24
21626,Dorchester,MD-24
21627,Dorchester,MD-24
21628,Queen Anne's,MD-24
21629,Caroline,MD-24
21631,Dorchester,MD-24
21632,Caroline,MD-24
21634,Dorchester,MD-24
21635,Kent,MD-24
21636,Caroline,MD-24
21638,Queen Anne's,MD-24
21639,Caroline,MD-24
21640,Caroline,MD-24
21641,Caroline,MD-24
21643,Dorchester,MD-24
21644,Queen Anne's,MD-24
21645,Kent,MD-24
21647,Talbot,MD-24
21648,Dorchester,MD-24
21649,Queen Anne's,MD-24
21650,Kent,MD-24
21651,Kent,MD-24
21652,Talbot,MD-24
21653,Talbot,MD-24
21654,Talbot,MD-24
21655,Caroline,MD-24
21657,Queen Anne's,MD-24
21658,Queen Anne's,MD-24
21659,Dorchester,MD-24
21660,Caroline,MD-24
21661,Kent,MD-24
21662,Talbot,MD-24
21663,Talbot,MD-24
21664,Dorchester,MD-24
21665,Talbot,MD-24
21666,Queen Anne's,MD-24
21667,Kent,MD-24
21668,Queen Anne's,MD-24
21669,Dorchester,MD-24
21671,Talbot,MD-24
21672,Dorchester,MD-24
21673,Talbot,MD-24
21675,Dorchester,MD-24
21676,Talbot,MD-24
21677,Dorchester,MD-24
21678,Kent,MD-24
21679,Talbot,MD-24
21701,Frederick,MD-24
21702,Frederick,MD-24
21703,Frederick,MD-24
21704,Frederick,MD-24
21705,Frederick,MD-24
21710,Frederick,MD-24
21711,Washington,MD-24
21713,Washington,MD-24
21714,Frederick,MD-24
21715,Washington,
21716,Frederick,MD-24
21717,Frederick,MD-24
21718,Frederick,MD-24
21719,Washington,MD-24
21722,Washington,MD-24
21723,Howard,MD-24
21727,Frederick,MD-24
21733,Washington,MD-24
21734,Washington,MD-24
21737,Howard,MD-24
21738,Howard,MD-24
21740,Washington,MD-24
21742,Washington,MD-24
21746,Washington,MD-24
21750,Washington,MD-24
21754,Frederick,MD-24
21755,Frederick,MD-24
21756,Washington,MD-24
21757,Carroll,MD-24
21758,Washington,MD-24
21762,Frederick,MD-24
21766,Allegany,MD-24
21767,Washington,MD-24
21769,Frederick,MD-24
21770,Frederick,MD-24
21771,Frederick,MD-24
21773,Frederick,MD-24
21774,Frederick,MD-24
21776,Carroll,MD-24
21777,Frederick,MD-24
21778,Frederick,MD-24
21779,Washington,MD-24
21780,Frederick,MD-24
21781,Washington,MD-24
21782,Washington,MD-24
21783,Washington,MD-24
21784,Carroll,MD-24
21787,Carroll,MD-24
21788,Frederick,MD-24
21790,Frederick,MD-24
21791,Frederick,MD-24
21793,Frederick,MD-24
21794,Howard,MD-24
21795,Washington,MD-24
21797,Howard,MD-24
21798,Frederick,MD-24
21801,Wicomico,MD-24
21804,Wicomico,MD-24
21810,Wicomico,MD-24
21811,Worcester,MD-24
21813,Worcester,MD-24
21814,Wicomico,MD-24
21817,Somerset,MD-24
21821,Somerset,MD-24
21822,Wicomico,MD-24
21824,Somerset,MD-24
21826,Wicomico,MD-24
21829,Worcester,MD-24
21830,Wicomico,MD-24
21835,Dorchester,MD-24
21837,Wicomico,MD-24
21838,Somerset,MD-24
21840,Wicomico,MD-24
21841,Worcester,MD-24
21842,Worcester,MD-24
21849,Wicomico,MD-24
21850,Wicomico,MD-24
21851,Worcester,MD-24
21853,Somerset,MD-24
21856,Wicomico,MD-24
21861,Wicomico,MD-24
21862,Worcester,MD-24
21863,Worcester,MD-24
21864,Worcester,MD-24
21865,Wicomico,MD-24
21866,Somerset,MD-24
21867,Somerset,MD-24
21869,Dorchester,MD-24
21871,Somerset,MD-24
21872,Worcester,MD-24
21874,Wicomico,MD-24
21875,Wicomico,MD-24
21890,Somerset,MD-24
21901,Cecil,MD-24
21902,Cecil,MD-24
21903,Cecil,MD-24
21904,Cecil,MD-24
21911,Cecil,MD-24
21912,Cecil,MD-24
21913,Cecil,MD-24
21914,Cecil,MD-24
21915,Cecil,MD-24
21917,Cecil,MD-24
21918,Cecil,MD-24
21919,Cecil,MD-24
21920,Cecil,MD-24
21921,Cecil,MD-24
21930,Cecil,MD-24
22003,Fairfax,VA-51
22015,Fairfax,VA-51
22025,Prince William,VA-51
22026,Prince William,VA-51
22027,Fairfax,VA-51
22030,Fairfax,VA-51
22031,Fairfax,VA-51
22032,Fairfax,VA-51
22033,Fairfax,VA-51
22035,Fairfax,VA-51
22039,Fairfax,VA-51
22041,Fairfax,VA-51
22042,Fairfax,VA-51
22043,Fairfax,VA-51
22044,Fairfax,VA-51
22046,Falls Church,VA-51
22060,Fairfax,VA-51
22066,Fairfax,VA-51
22079,Fairfax,VA-51
22101,Fairfax,VA-51
22102,Fairfax,VA-51
22124,Fairfax,VA-51
22125,Prince William,VA-51
22134,Stafford,VA-51
22150,Fairfax,VA-51
22151,Fairfax,VA-51
22152,Fairfax,VA-51
22153,Fairfax,VA-51
22172,Prince William,VA-51
22180,Fairfax,VA-51
22181,Fairfax,VA-51
22182,Fairfax,VA-51
22191,Prince William,VA-51
22192,Prince William,VA-51
22193,Prince William,VA-51
22201,Arlington,VA-51
22202,Arlington,VA-51
22203,Arlington,VA-51
22204,Arlington,VA-51
22205,Arlington,VA-51
22206,Arlington,VA-51
22207,Arlington,VA-51
22209,Arlington,VA-51
22211,Arlington,VA-51
22213,Arlington,VA-51
22214,Arlington,VA-51
22301,Alexandria,VA-51
22302,Alexandria,VA-51
22303,Fairfax,VA-51
22304,Alexandria,VA-51
22305,Alexandria,VA-51
22306,Fairfax,VA-51
22307,Fairfax,VA-51
22308,Fairfax,VA-51
22309,Fairfax,VA-51
22310,Fairfax,VA-51
22311,Alexandria,VA-51
22312,Fairfax,VA-51
22314,Alexandria,VA-51
22315,Fairfax,VA-51
22401,Fredericksburg,VA-51
22405,Stafford,VA-51
22406,Stafford,VA-51
22407,Spotsylvania,VA-51
22408,Spotsylvania,VA-51
22427,Caroline,VA-51
22432,Northumberland,VA-51
22433,Orange,VA-51
22435,Northumberland,VA-51
22436,Essex,VA-51
22437,King and Queen,VA-51
22438,Essex,VA-51
22443,Westmoreland,VA-51
22448,King George,VA-51
22454,Essex,VA-51
22460,Richmond,VA-51
22469,Westmoreland,VA-51
22472,Richmond,
22473,Northumberland,VA-51
22476,Essex,VA-51
22480,Lancaster,VA-51
22482,Northumberland,VA-51
22485,King George,VA-51
22488,Westmoreland,VA-51
22503,Lancaster,VA-51
22504,Essex,VA-51
22508,Orange,VA-51
22509,Essex,VA-51
22511,Northumberland,VA-51
22514,Caroline,VA-51
22520,Westmoreland,VA-51
22529,Westmoreland,VA-51
22534,Spotsylvania,VA-51
22535,Caroline,VA-51
22538,Caroline,VA-51
22539,Northumberland,VA-51
22542,Orange,VA-51
22546,Caroline,VA-51
22548,Richmond,VA-51
22551,Spotsylvania,VA-51
22553,Spotsylvania,VA-51
22554,Stafford,VA-51
22556,Stafford,VA-51
22560,Essex,VA-51
22567,Orange,VA-51
22572,Richmond,VA-51
22576,Lancaster,VA-51
22578,Lancaster,VA-51
22580,Caroline,VA-51
22601,Winchester,VA-51
22602,Frederick,VA-51
22603,Frederick,VA-51
22610,Warren,VA-51
22611,Clarke,VA-51
22620,Clarke,VA-51
22623,Rappahannock,VA-51
22624,Frederick,VA-51
22625,Frederick,VA-51
22627,Rappahannock,VA-51
22630,Warren,VA-51
22637,Frederick,VA-51
22639,Fauquier,VA-51
22640,Rappahannock,VA-51
22641,Shenandoah,VA-51
22642,Warren,VA-51
22643,Fauquier,VA-51
22644,Shenandoah,VA-51
22645,Frederick,VA-51
22646,Clarke,VA-51
22650,Page,VA-51
22652,Shenandoah,VA-51
22654,Frederick,VA-51
22655,Frederick,VA-51
22656,Frederick,VA-51
22657,Shenandoah,VA-51
22660,Shenandoah,VA-51
22663,Clarke,VA-51
22664,Shenandoah,VA-51
22701,Culpeper,VA-51
22709,Madison,VA-51
22711,Madison,VA-51
22712,Fauquier,VA-51
22713,Culpeper,VA-51
22714,Culpeper,VA-51
22715,Madison,VA-51
22716,Rappahannock,VA-51
22718,Culpeper,VA-51
22719,Madison,VA-51
22720,Fauquier,VA-51
22722,Madison,VA-51
22723,Madison,VA-51
22724,Culpeper,VA-51
22725,Madison,
22726,Culpeper,VA-51
22727,Madison,VA-51
22728,Fauquier,VA-51
22729,Culpeper,VA-51
22730,Madison,VA-51
22731,Madison,VA-51
22732,Madison,VA-51
22733,Culpeper,VA-51
22734,Fauquier,VA-51
22735,Madison,VA-51
22736,Culpeper,VA-51
22737,Culpeper,VA-51
22738,Madison,VA-51
22740,Rappahannock,VA-51
22741,Culpeper,VA-51
22742,Fauquier,VA-51
22743,Madison,VA-51
22746,Culpeper,
22747,Rappahannock,VA-51
22749,Rappahannock,VA-51
22801,Rockingham,VA-51
22802,Rockingham,VA-51
22807,Harrisonburg,VA-51
22810,Shenandoah,VA-51
22811,Rockingham,VA-51
22812,Rockingham,VA-51
22815,Rockingham,VA-51
22820,Rockingham,VA-51
22821,Rockingham,VA-51
22824,Shenandoah,VA-51
22827,Rockingham,VA-51
22830,Rockingham,VA-51
22831,Rockingham,VA-51
22832,Rockingham,VA-51
22834,Rockingham,VA-51
22835,Page,VA-51
22840,Rockingham,VA-51
22841,Rockingham,VA-51
22842,Shenandoah,VA-51
